file,missing_cols,extra_cols
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2017/yellow_tripdata_2017-11.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'int64'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'int64'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2017/yellow_tripdata_2017-12.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'int64'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'int64'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-01.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'int64'), ('VendorID', 'int64'), ('airport_fee', 'double'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'int64'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-02.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'int64'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'int64'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-03.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'int64'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'int64'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-04.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'int64'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'int64'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-05.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'int64'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'int64'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-06.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'int64'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'int64'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-07.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-08.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-09.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-10.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-11.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2018/yellow_tripdata_2018-12.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'null'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2019/yellow_tripdata_2019-01.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2019/yellow_tripdata_2019-02.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2019/yellow_tripdata_2019-03.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2019/yellow_tripdata_2019-04.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2019/yellow_tripdata_2019-05.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2019/yellow_tripdata_2019-06.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2019/yellow_tripdata_2019-07.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2019/yellow_tripdata_2019-08.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
/home/sleepylee/Desktop/0proj/de_winter_proj/data/taxi_data/2019/yellow_tripdata_2019-09.parquet,"[('End_Lat', 'double'), ('End_Lon', 'double'), ('Fare_Amt', 'double'), ('Passenger_Count', 'int64'), ('Payment_Type', 'string'), ('Rate_Code', 'double'), ('Start_Lat', 'double'), ('Start_Lon', 'double'), ('Tip_Amt', 'double'), ('Tolls_Amt', 'double'), ('Total_Amt', 'double'), ('Trip_Distance', 'double'), ('Trip_Dropoff_DateTime', 'string'), ('Trip_Pickup_DateTime', 'string'), ('store_and_forward', 'double'), ('surcharge', 'double'), ('vendor_name', 'string')]","[('DOLocationID', 'int64'), ('PULocationID', 'int64'), ('RatecodeID', 'double'), ('VendorID', 'int64'), ('airport_fee', 'null'), ('congestion_surcharge', 'double'), ('extra', 'double'), ('fare_amount', 'double'), ('improvement_surcharge', 'double'), ('passenger_count', 'double'), ('payment_type', 'int64'), ('store_and_fwd_flag', 'string'), ('tip_amount', 'double'), ('tolls_amount', 'double'), ('total_amount', 'double'), ('tpep_dropoff_datetime', 'timestamp[us]'), ('tpep_pickup_datetime', 'timestamp[us]'), ('trip_distance', 'double')]"
